article_id,title,title_clean,framing_label,confidence,media_name,media_group,event_type,date
c8a9cab78293,美 작년 4분기 잠정 경제성장률 1.9%…시장 예측 하회(2보),美 작년 4분기 잠정 경제성장률 1.9%…시장 예측 하회(2보),pessimistic,0.9778505,연합뉴스,통신사/방송,GDP_성장률,2017-01-27
e70959f5223c,뉴욕증시 미 성장률 부진에 혼조…나스닥 사상 최고 마감,뉴욕증시 미 성장률 부진에 혼조…나스닥 사상 최고 마감,optimistic,0.9218502,SBS,통신사/방송,GDP_성장률,2017-01-28
357a3f01a665,美경제 주춤…작년 4분기 성장률 1.9%,美경제 주춤…작년 4분기 성장률 1.9%,pessimistic,0.99693286,매일경제,경제지,GDP_성장률,2017-01-30
32da0daf8255,美 성장률 큰폭 둔화,美 성장률 큰폭 둔화,pessimistic,0.99579793,서울경제,경제지,GDP_성장률,2017-01-30
e9308689522f,유로존 경기 회복세 뚜렷···물가·GDP·실업률 모두 '굿',유로존 경기 회복세 뚜렷···물가·GDP·실업률 모두 '굿',optimistic,0.9969669,서울경제,경제지,GDP_성장률,2017-01-31
015382c0a39f,BOJ 금융정책 현상 유지...성장률 상향조정,BOJ 금융정책 현상 유지...성장률 상향조정,neutral,0.9974717,서울경제,경제지,GDP_성장률,2017-01-31
edcf614a7780,인도 2016회계연도 성장률 6.5∼6.75% 전망…화폐개혁에 급락,인도 2016회계연도 성장률 6.5∼6.75% 전망…화폐개혁에 급락,pessimistic,0.99701405,연합뉴스,통신사/방송,GDP_성장률,2017-01-31
1d95a1cba00d,"美 反이민 · GDP 랠리 제동, 금융시장 불확실성 확대","美 反이민 · GDP 랠리 제동, 금융시장 불확실성 확대",neutral,0.98512864,한국경제TV,경제지,GDP_성장률,2017-01-31
27de444dd3f7,작년 유로존 경제성장률 1.7%…8년 만에 미국보다 높았다,작년 유로존 경제성장률 1.7%…8년 만에 미국보다 높았다,comparative,0.99887055,SBS,통신사/방송,GDP_성장률,2017-02-01
625e21f3c6b6,작년 유로존 경제성장률 1.7%…8년만에 미국보다 높았다,작년 유로존 경제성장률 1.7%…8년만에 미국보다 높았다,comparative,0.99887174,연합뉴스,통신사/방송,GDP_성장률,2017-02-01
a6ef4114aa73,[기자의 눈]통계청의 불편한 ‘GDP’ 흔들기,통계청의 불편한 ‘GDP’ 흔들기,neutral,0.9956735,서울경제,경제지,GDP_성장률,2017-02-05
197880bdfe0d,인도네시아 작년 경제성장률 5.02% ↑…전년 대비 소폭개선,인도네시아 작년 경제성장률 5.02% ↑…전년 대비 소폭개선,neutral,0.9938315,연합뉴스,통신사/방송,GDP_성장률,2017-02-06
10107d3609e0,진보정권이 경제성적표 월등히 좋았다?…경제성장률 높았지만 분배 구조는 악화,진보정권이 경제성적표 월등히 좋았다?…경제성장률 높았지만 분배 구조는 악화,defensive,0.62151384,한국경제,경제지,GDP_성장률,2017-02-06
dc7217b79110,"30년 뒤 한국 GDP, 13위서 18위로 뒷걸음","30년 뒤 한국 GDP, 13위서 18위로 뒷걸음",comparative,0.998789,매일경제,경제지,GDP_성장률,2017-02-07
d85bbae0181b,"한국 GDP 순위, 2050년 18위로↓… 나이지리아-파키스탄보다 낮아","한국 GDP 순위, 2050년 18위로↓… 나이지리아-파키스탄보다 낮아",pessimistic,0.99638003,동아일보,보수,GDP_성장률,2017-02-08
d04434ca73a0,"""2050년 한국 GDP, 파키스탄보다 낮아""...구매력평가지수 분석","""2050년 한국 GDP, 파키스탄보다 낮아""...구매력평가지수 분석",pessimistic,0.81365675,한국경제TV,경제지,GDP_성장률,2017-02-08
c4b2c758d178,"장하성 교수 “소득·일자리 증가, 한국 경제성장률 절반에도 못 미쳐”","장하성 교수 “소득·일자리 증가, 한국 경제성장률 절반에도 못 미쳐”",pessimistic,0.9976998,동아일보,보수,GDP_성장률,2017-02-09
695ad924f1a7,"소시에테제네랄 ""올해 韓성장률 2.3%…내수부진 탓""","소시에테제네랄 ""올해 韓성장률 2.3%…내수부진 탓""",pessimistic,0.9979796,연합뉴스,통신사/방송,GDP_성장률,2017-02-09
c3c0de0237b3,"[모래성만 쌓는 증시②] ""경제성장률도 못 따라가네""…수익률 '낙제' 수준","""경제성장률도 못 따라가네""…수익률 '낙제' 수준",pessimistic,0.9976374,한국경제TV,경제지,GDP_성장률,2017-02-10
4e0a8cf3d2ea,日 GDP 4분기 연속 늘었다,日 GDP 4분기 연속 늘었다,optimistic,0.9615051,서울경제,경제지,GDP_성장률,2017-02-13
3899ebbf0a1d,"EU 집행위 ""올해 GDP 성장률 유로존 1.6%, 영국 1.5% 전망""","EU 집행위 ""올해 GDP 성장률 유로존 1.6%, 영국 1.5% 전망""",neutral,0.79678,연합뉴스,통신사/방송,GDP_성장률,2017-02-13
0c1def6e1bcf,"미 성장률, 이미 4% 달성? 실제보다 과소평가되는 경제성장","미 성장률, 이미 4% 달성? 실제보다 과소평가되는 경제성장",defensive,0.9955318,한국경제,경제지,GDP_성장률,2017-02-13
3dc2508bd818,"[중국통] '양회' 임박…中, 성장률 6.5% 목표 포기하나","'양회' 임박…中, 성장률 6.5% 목표 포기하나",pessimistic,0.9843187,SBS Biz,경제지,GDP_성장률,2017-02-22
8c2a7a46399d,중국 2016년 GDP 발표…광둥성 28년 연속 성장률 1위,중국 2016년 GDP 발표…광둥성 28년 연속 성장률 1위,neutral,0.779452,연합뉴스,통신사/방송,GDP_성장률,2017-02-23
f0342efaf908,"므누신 ""낮은 美성장률은 오바마정책 탓…세제개편으로 3% 목표""","므누신 ""낮은 美성장률은 오바마정책 탓…세제개편으로 3% 목표""",defensive,0.79790026,연합뉴스,통신사/방송,GDP_성장률,2017-02-23
6e83aee77ab5,[가계부채 관리] 가계빚 규모 GDP의 90%…증가속도 빨라 더 위험,가계빚 규모 GDP의 90%…증가속도 빨라 더 위험,alarmist,0.99655604,연합뉴스,통신사/방송,GDP_성장률,2017-02-26
8a2715271923,"러시아 경제장관 ""올해 러 GDP 성장률 2% 달할 수도""","러시아 경제장관 ""올해 러 GDP 성장률 2% 달할 수도""",optimistic,0.903455,연합뉴스,통신사/방송,GDP_성장률,2017-02-27
7ee0b2493043,한국증시 시총 작년 세계 15위…한 계단 내려와,한국증시 시총 작년 세계 15위…한 계단 내려와,comparative,0.99885535,연합뉴스,통신사/방송,GDP_성장률,2017-02-27
091a6e9e7677,美 작년 4분기 GDP 수정치 1.9%…예상보다 둔화(종합),美 작년 4분기 GDP 수정치 1.9%…예상보다 둔화(종합),pessimistic,0.9881471,연합뉴스,통신사/방송,GDP_성장률,2017-02-28
27a1885d7f73,중국 양회 3일 개막…‘올 성장률 목표치’ 얼마나 잡을까,중국 양회 3일 개막…‘올 성장률 목표치’ 얼마나 잡을까,neutral,0.99830854,한겨레,진보,GDP_성장률,2017-02-28
e2bd431af754,"이주열 “올해 추경 규모, 명목 성장률 3% 참조 가능할 것”","이주열 “올해 추경 규모, 명목 성장률 3% 참조 가능할 것”",neutral,0.99715096,한겨레,진보,GDP_성장률,2017-02-28
bb2ae6024671,"손성원 ""美연준, 3월 포함 올해 최대 4번 금리인상 가능""","손성원 ""美연준, 3월 포함 올해 최대 4번 금리인상 가능""",neutral,0.9860671,연합뉴스,통신사/방송,GDP_성장률,2017-03-01
671f6cb63b6b,中 양회 개막...성장률 6% 이하 제시할수도,中 양회 개막...성장률 6% 이하 제시할수도,pessimistic,0.52468145,서울경제,경제지,GDP_성장률,2017-03-02
a2b05605b2a0,"中양회 내일 개막, 올해 경제성장률·국방예산증가율에 촉각(종합)","中양회 내일 개막, 올해 경제성장률·국방예산증가율에 촉각(종합)",neutral,0.9980268,연합뉴스,통신사/방송,GDP_성장률,2017-03-02
7db8d77d8ee8,"화폐개혁에 발목?…인도 성장률, 그래도 7%","화폐개혁에 발목?…인도 성장률, 그래도 7%",pessimistic,0.99152327,한국경제,경제지,GDP_성장률,2017-03-03
a188bf95175f,"중국, 올해 국방예산 약 7% 증액…3년 연속 증가율 둔화(종합2보)","중국, 올해 국방예산 약 7% 증액…3년 연속 증가율 둔화(종합2보)",neutral,0.90146065,연합뉴스,통신사/방송,GDP_성장률,2017-03-04
764a871e037d,[기고]‘GDP를 넘어서’의 의미,‘GDP를 넘어서’의 의미,neutral,0.99789387,경향신문,진보,GDP_성장률,2017-03-05
104fe116290d,바오치 집착 내려놓고…중국 “올해 경제성장률 6.5% 목표”,바오치 집착 내려놓고…중국 “올해 경제성장률 6.5% 목표”,neutral,0.9862759,경향신문,진보,GDP_성장률,2017-03-05
1963dcb1015b,중 ‘전인대’ 개막…“올 성장률 목표 6.5%”,중 ‘전인대’ 개막…“올 성장률 목표 6.5%”,neutral,0.9983057,경향신문,진보,GDP_성장률,2017-03-05
d991e185d9ae,中 '무리한 성장' 포기,中 '무리한 성장' 포기,neutral,0.9124207,서울경제,경제지,GDP_성장률,2017-03-05
a05bf699b4a4,韓성장률 2년 연속 OECD 10위권…이제는 '성장 중진국',韓성장률 2년 연속 OECD 10위권…이제는 '성장 중진국',comparative,0.9987702,연합뉴스,통신사/방송,GDP_성장률,2017-03-05
f42a04b9dc1a,OECD서도 성장률 중위권 한국…1인당 국민소득 3만불 '가물'(종합),OECD서도 성장률 중위권 한국…1인당 국민소득 3만불 '가물'(종합),comparative,0.5908382,연합뉴스,통신사/방송,GDP_성장률,2017-03-05
8a2983ca37ae,식어가는 성장엔진…멀어져가는 1인당 국민소득 3만 달러,식어가는 성장엔진…멀어져가는 1인당 국민소득 3만 달러,pessimistic,0.99736077,연합뉴스,통신사/방송,GDP_성장률,2017-03-05
ab036901c50e,군사굴기 中국방비증가율 29년만에 최저치?…은폐성예산 주목,군사굴기 中국방비증가율 29년만에 최저치?…은폐성예산 주목,neutral,0.9962509,연합뉴스,통신사/방송,GDP_성장률,2017-03-05
af6508fc3e6c,"中 6.5% 성장목표…증시전문가들 ""예상치 부합 부담안돼""","中 6.5% 성장목표…증시전문가들 ""예상치 부합 부담안돼""",defensive,0.99714416,연합뉴스,통신사/방송,GDP_성장률,2017-03-05
92fc5a599e39,[내주 증시 체크 포인트] 16일 美 주택 착공건수·18일 日 GDP성장률 발표 `촉각`,16일 美 주택 착공건수·18일 日 GDP성장률 발표 `촉각`,neutral,0.9981353,매일경제,경제지,GDP_성장률,2017-05-12
a515f7afe154,1분기 GDP성장률 1.1%…수출·건설투자 `쌍끌이`,1분기 GDP성장률 1.1%…수출·건설투자 `쌍끌이`,optimistic,0.9981693,매일경제,경제지,GDP_성장률,2017-06-02
7ea09bfb07f8,"그리스, 1분기 GDP 성장률 -0.1%→0.4%로 상향","그리스, 1분기 GDP 성장률 -0.1%→0.4%로 상향",pessimistic,0.9891032,연합뉴스,통신사/방송,GDP_성장률,2017-06-02
20c1631ccb19,與 “일자리 추경으로 올해 GDP 성장률 3% 돌파 가능”,與 “일자리 추경으로 올해 GDP 성장률 3% 돌파 가능”,optimistic,0.99686027,서울경제,경제지,GDP_성장률,2017-06-15
539cd85ce466,미국 1분기 GDP 성장률 확정치 1.4% 로 상향,미국 1분기 GDP 성장률 확정치 1.4% 로 상향,optimistic,0.99637645,한국경제,경제지,GDP_성장률,2017-06-29
69c131f8b9fe,"친북인사 ""北, 1인당 GDP 성장률 9%"" 주장…믿을만하나","친북인사 ""北, 1인당 GDP 성장률 9%"" 주장…믿을만하나",neutral,0.9955058,연합뉴스,통신사/방송,GDP_성장률,2017-07-10
5345823bcf98,"(속보)한은 ""올해 GDP성장률, 기존 전망치 2.6% 웃돌 듯""","(속보)한은 ""올해 GDP성장률, 기존 전망치 2.6% 웃돌 듯""",optimistic,0.63535583,한국경제,경제지,GDP_성장률,2017-07-13
24573b90f774,"정부 ""올해 GDP 2.6→3.0% 상향""…3%대 탈환 전망","정부 ""올해 GDP 2.6→3.0% 상향""…3%대 탈환 전망",optimistic,0.99794227,매일경제,경제지,GDP_성장률,2017-07-25
26bbe3257b8e,"정부 ""올해 GDP 2.6→3.0% 상향""…3년 만에 3%대 탈환 전망","정부 ""올해 GDP 2.6→3.0% 상향""…3년 만에 3%대 탈환 전망",optimistic,0.99793184,연합뉴스,통신사/방송,GDP_성장률,2017-07-25
15bf29a4e1ab,“올해 중국 경제 6.8% 성장”…충칭시 상반기 GDP 10.5% 성장,“올해 중국 경제 6.8% 성장”…충칭시 상반기 GDP 10.5% 성장,optimistic,0.99265045,경향신문,진보,GDP_성장률,2017-07-26
41717737a5b1,2분기 경제성장률 0.6%…수출감소·민간소비 증가,2분기 경제성장률 0.6%…수출감소·민간소비 증가,pessimistic,0.9972645,SBS Biz,경제지,GDP_성장률,2017-07-27
ea3278cb215a,"2분기 GDP 0.6% 성장,  수출 상승세는 꺾여","2분기 GDP 0.6% 성장,  수출 상승세는 꺾여",pessimistic,0.99613756,매일경제,경제지,GDP_성장률,2017-07-27
bdb3615df016,2분기 경제성장률 0.6%…민간소비·설비투자 '훌쩍'(종합),2분기 경제성장률 0.6%…민간소비·설비투자 '훌쩍'(종합),optimistic,0.99791783,연합뉴스,통신사/방송,GDP_성장률,2017-07-27
4a51bd393612,2분기 경제성장률 0.6%로 하락…수출감소ㆍ소비개선,2분기 경제성장률 0.6%로 하락…수출감소ㆍ소비개선,pessimistic,0.99794346,연합뉴스TV,통신사/방송,GDP_성장률,2017-07-27
29ca229c9399,美 2분기 GDP 성장률 2.6%...'9월 긴축' 가능성 커져,美 2분기 GDP 성장률 2.6%...'9월 긴축' 가능성 커져,pessimistic,0.9123768,서울경제,경제지,GDP_성장률,2017-07-28
39e861498195,美 2분기 GDP 성장률 2.6%…전 분기보다 큰폭 상승(종합),美 2분기 GDP 성장률 2.6%…전 분기보다 큰폭 상승(종합),optimistic,0.9977245,연합뉴스,통신사/방송,GDP_성장률,2017-07-28
1f0442e14511,美2분기 GDP성장률 2.6% 껑충,美2분기 GDP성장률 2.6% 껑충,optimistic,0.99695885,매일경제,경제지,GDP_성장률,2017-07-29
c17c1c0b3f78,기지개 켜는 유럽경제…2분기 유로존 성장률 2.1%,기지개 켜는 유럽경제…2분기 유로존 성장률 2.1%,optimistic,0.99449086,매일경제,경제지,GDP_성장률,2017-08-01
148c620848c7,한국 1인당 GDP 세계 29위···1위는 룩셈부르크,한국 1인당 GDP 세계 29위···1위는 룩셈부르크,comparative,0.998909,서울경제,경제지,GDP_성장률,2017-08-06
8c026fd37143,"1인당 GDP 3만 달러 돌파, 소득주도성장·환율이 변수","1인당 GDP 3만 달러 돌파, 소득주도성장·환율이 변수",neutral,0.9915168,연합뉴스,통신사/방송,GDP_성장률,2017-08-06
86a7d9ead751,[표] 연도별 1인당 GDP 추이·전망 및 2016년 국가별 순위,연도별 1인당 GDP 추이·전망 및 2016년 국가별 순위,neutral,0.99684036,연합뉴스,통신사/방송,GDP_성장률,2017-08-06
e05fa8fbb6d1,韓 1인당 GDP 세계 29위…3만 달러 넘으면 이탈리아 앞지른 27위,韓 1인당 GDP 세계 29위…3만 달러 넘으면 이탈리아 앞지른 27위,comparative,0.9989114,연합뉴스,통신사/방송,GDP_성장률,2017-08-06
71e417661f60,내년 1인당 GDP 3만 달러?…성장률ㆍ환율 변수,내년 1인당 GDP 3만 달러?…성장률ㆍ환율 변수,neutral,0.997405,연합뉴스TV,통신사/방송,GDP_성장률,2017-08-06
b25a70aa5377,GDP 3만弗 `빛좋은 개살구`,GDP 3만弗 `빛좋은 개살구`,pessimistic,0.99779934,매일경제,경제지,GDP_성장률,2017-08-07
85e854055691,경제성장률 목표치 3.0% 올리면서 전력수요 예측땐 2.5% 성장 적용,경제성장률 목표치 3.0% 올리면서 전력수요 예측땐 2.5% 성장 적용,neutral,0.9976749,매일경제,경제지,GDP_성장률,2017-08-11
c44660c8afb8,패망일 앞두고 깜짝 GDP 성적표 내놓은 일본,패망일 앞두고 깜짝 GDP 성적표 내놓은 일본,optimistic,0.9976311,매일경제,경제지,GDP_성장률,2017-08-14
e81d3df1bd21,일본 GDP 新났다···'내수의 힘' 빛났다,일본 GDP 新났다···'내수의 힘' 빛났다,optimistic,0.98105615,서울경제,경제지,GDP_성장률,2017-08-14
49b4ad5cb9af,日 2Q GDP 전분기 대비 1.0% 증가···내수가 성장 이끌어,日 2Q GDP 전분기 대비 1.0% 증가···내수가 성장 이끌어,optimistic,0.9813975,서울경제,경제지,GDP_성장률,2017-08-14
b692ca29f744,일본 GDP 1% 증가… 2분기 '깜짝 성장',일본 GDP 1% 증가… 2분기 '깜짝 성장',optimistic,0.9953608,한국경제,경제지,GDP_성장률,2017-08-14
3157c8144df1,"기업매출 성장률, 경제성장률 추월","기업매출 성장률, 경제성장률 추월",comparative,0.99867415,서울경제,경제지,GDP_성장률,2017-08-16
d1e8ec3e06aa,"IMF, 중국 향후 3년 성장률전망 6→6.4% 상향…부채버블 경고","IMF, 중국 향후 3년 성장률전망 6→6.4% 상향…부채버블 경고",alarmist,0.9871155,연합뉴스,통신사/방송,GDP_성장률,2017-08-16
7b0a8acd7eba,"[김수언의 논점과 관점] ""성장률은 가장 중요한 경제지표""","""성장률은 가장 중요한 경제지표""",neutral,0.9980252,한국경제,경제지,GDP_성장률,2017-08-16
ed756ff0fcfc,이탈리아 2Q 경제성장률 6년래 최고,이탈리아 2Q 경제성장률 6년래 최고,optimistic,0.88590276,서울경제,경제지,GDP_성장률,2017-08-17
34e524b6689e,이탈리아 2분기 GDP 전년비 1.5% 성장…6년래 최고,이탈리아 2분기 GDP 전년비 1.5% 성장…6년래 최고,optimistic,0.9940209,연합뉴스,통신사/방송,GDP_성장률,2017-08-17
