article_id,framing_label,event_type,title_clean
7658a3d07cf1,neutral,부동산가격,"여야 일부 초선, 5개월 만에 재산 6억∼17억원 늘어"
e467bff55036,neutral,부동산_대출,수원·안양·의왕 ‘핀셋 규제’…‘12·16 대책’ 풍선효과 차단
a36e206c8a98,comparative,고용동향,"남녀 임금격차…대졸이 가장 크고, 나이 들수록 벌어져"
141d84ca350f,pessimistic,반도체_수출,2월 반도체 수출액 16개월 만에 ‘감소’
86fa88564b1d,neutral,기준금리,KB국민은행 / KB 1코노미 스마트적금
54c0fa01c6f2,neutral,기준금리,"이주열 ""2월 기준금리 '유지' 결정 전원일치"""
e1897c5a20dc,optimistic,반도체_수출,"코스피, 반도체주 덕에 이틀 연속 상승…코스닥도 올라"
746d640ce881,neutral,가계부채,"대환대출, 가계부채 증가 ‘절반만 반영’ 검토"
95c1a8daa9cc,defensive,경기침체,"""한국경제 여러 난관 있지만 올 세계 5대 수출국 오를것"""
2c66e9407d60,pessimistic,경상수지,상반기 경상수지 흑자 7년만에 최저…수출 부진
ec4caf8c6347,neutral,고용동향,국내 최저임금 갈등 핵심엔 ‘영세 음식·숙박업’
2a165a0e6dbb,pessimistic,기준금리,"지난주 유가 3% 급락…美 뉴욕 연은 총재 ""금리인하 몇 달 더 걸린다"""
83d03d34b255,alarmist,고용동향,맥킨지 우울한 전망 “빅8 경제대국만 1억명 실직위기 온다”
f238e755d15a,neutral,부동산_대출,"신한은행, 비대면 근저당권 해지 프로세스 도입"
4b893fdac965,optimistic,소비자물가,"4월부터 국민연금급여 월평균 7천원, 최대 3만8천원 올라"
876411ed200b,neutral,최저임금,'최저임금 제도 개선' 광화문에 모인 소상공인
7ce42b953196,neutral,고용동향,"뉴욕증시, 2월 실업률 발표…개선 땐 인플레 우려"
f7dacd9dbdf7,neutral,부동산가격,이재갑 고용장관 후보 인사청문안…다운계약서 공방일 듯
2a9e4fd24f45,pessimistic,경상수지,'환율조작?' 對美 상품수지 흑자비중↓·서비스적자는 사상최대
891714d0076a,alarmist,가계부채,"""가계부채 대응 시급"" …첫 회동 한은·금융위 수장, 한 목소리 냈다"
ededd5b58289,pessimistic,수출입동향,"작년 4분기 부산 수출입, 2024년보다 모두 감소"
93dd03091038,defensive,가계부채,"S&P ""韓 가계부채 리스크 확대···신용위기 가능성은 적어"""
b3915b465940,neutral,수출입동향,수출입 화물이 쌓여 있는 부산항 신선대부두
317bf1933e9a,neutral,경기침체,"""경기침체 막아라""…금리인하 이어 재정동원 부양책 확산"
bfeeace7621d,neutral,부동산가격,"'부동산 풍자' 기안84, 이번엔 'N포 세대' 풍자 ""결혼까지 욕심낸다니 불행의 시작"""
7572def4e543,pessimistic,국채_금리,"뉴욕증시 하락 마감…""관세 불확실성·국채금리 급등 부담"""
f3f55fa18e7d,neutral,소비자물가,내일까지 최저임금 범위 개편…노사 간 의견 좁혀지나
e0d62af24738,pessimistic,고용동향,"""정치 혼란에 가장 타격받는 건 서비스·자영업"""
308d388c20a6,optimistic,수출입동향,작년 광주·전남 무역수지 151억 달러 흑자…전년비 12%↑
84d7d7ef21c5,neutral,고용동향,"표심 얻고, 고용지표 끌어올리고…보수도 진보도 '알바 늘리기' 급급"
ed862fc5fac5,optimistic,소비자물가,"1월 소비자물가 상승률 1.0%로 안정…정부 ""설물가 감시강화""(종합2보)"
0100214c8bc5,neutral,GDP_성장률,"한은총재 ""높게 달린 과일만 남아…고통 수반된 구조개혁 필요"""
761f7dfc88f0,alarmist,수출입동향,"무역협회 ""호르무즈 봉쇄 시 해상운임 최대 80% 폭증"""
2322b499046d,neutral,최저임금,"95억 빌딩 산 유튜버, 직원은 최저임금 미달?… ""단순 입력 실수"""
59e9b8817307,alarmist,고용동향,'고용한파' 청년 강타 … 실업률 5년來 최고
f46891560635,neutral,환율_달러,국민은행 美 달러에 투자하는 ETF 3종 출시
46ad870b3457,neutral,기준금리,7월 은행 가계대출 금리 3.73%…예금금리는 하락
27e7f7e66b42,neutral,기준금리,"민주당 ""美 기준금리 인하, 한은의 적절한 판단 기대"""
2fd1b11e5eea,neutral,고용동향,"""2개 언어 능통자·세무 전문가…경력시장  선호 1순위"""
75f8dcd94503,neutral,GDP_성장률,日·유로존 2분기 경제성장률 및 7월 CPI 관심
0e1eec970614,neutral,기준금리,"파월 ""적절하다고 판단시 기준금리 추가 인상 준비"""
9cc03455bdb5,pessimistic,국채_금리,경제 지표 부진·국채 금리 급등에 혼조세…나스닥 0.66%↓
23d4ca9c2a2c,neutral,수출입동향,"산업부, 北미사일 발사 실물경제 영향 24시간 모니터링"
9e337c80d6a5,optimistic,반도체_수출,이재명“용인반도체클러스터 통해 첨단산업 도약 적극 지원”
082d0f2dbe6e,neutral,가계부채,불확실성 큰 시기…한은 금리 연 1.75%로 일단 동결(종합)
f1ec8bbeafb1,neutral,부동산가격,윤창현 미래통합당 국회의원 | 부동산 중장기 수급대책 필요… 채찍·당근 조화를 “기부금 투명성 강화해야… 사모펀드 비리 발본색원”
8aa332d5533a,pessimistic,경상수지,6월 경상수지 두 달 연속 흑자…수출보다 수입 더 줄어
270af976d4b4,neutral,최저임금,"전주고용지청, '서면 근로계약·최저임금 위반' 집중 점검"
a8ec61848cf0,pessimistic,수출입동향,"잡코리아 ""상반기 대기업 대졸 신입 공채 8.7% 감소 전망"""
5967ad8c17fa,neutral,부동산가격,"김동연 ""보유세 인상 신중해야…지금 단계선 검토 안해"""
35c53c6057bf,alarmist,소비자물가,통계청 “소비자물가 0.04%↓”…사실상 첫 마이너스
04bcee549732,alarmist,국채_금리,금시세 '들썩'… 북핵 리스크 여파?
ada887c61d83,optimistic,부동산_대출,코로나 피해 자영업자 40만명에 빚 최대 15억 탕감
69d4f6df02b9,optimistic,경상수지,11월 경상수지 흑자 89.9억달러…수출입 플러스 전환
b24e47c02a25,neutral,부동산_대출,"검찰, ‘부동산 PF 대출비리’ 증권사 직원 압수수색"
2447214e77a0,neutral,부동산가격,지칠 줄 모르는 세계 부동산 시장 상승세…내년에는 잡힐까?
c4e481c17ad8,optimistic,반도체_수출,"수출 증가율 두자릿수 회복…1∼10일 18.9%↑, 반도체 주도(종합)"
08ce86029cae,pessimistic,소비자물가,마트 가봤더니…한우·채소·수산물 다 올랐다
953652b7cd42,pessimistic,GDP_성장률,"미, 지난해 4분기 성장률 2.9%에서 2.7%로 수정"
2718097926d6,neutral,가계부채,'좌충우돌' 이복현에…주담대 대책 9번 쏟아낸 은행들
57fdff9ca448,pessimistic,기준금리,美실업수당 신청 늘고 고용 반토막…고용 둔화에 '금리 인하' 분수령
7cfbb0666be6,neutral,기준금리,"신협, '신한카드 연계' 최고 연 8% 금리 정기적금 출시"
5686e77c6a57,pessimistic,반도체_수출,8월 1∼20일 수출 7.0%↓…7월 한달 감소폭 수준(종합)
5a4bfe0596cb,pessimistic,경상수지,상반기 경상수지 흑자 6년 만에 최소
f7266ccf063a,neutral,가계부채,"정부 ""가계부채 증가율 3.8% 내로 일관되게 관리"""
12eb0ff24449,pessimistic,부동산가격,청년실업률·집값 고공행진에 작년 결혼 6.1% 줄었다
e31e176be16c,defensive,GDP_성장률,3분기 GDP 성장률 0.7%...건설로 버텼지만 4분기째 0%대
8623e103da0f,optimistic,경상수지,"한은, 6월 경상수지 121억7000만달러 흑자…‘사상최대’ (종합)"
5bcd0d58454a,optimistic,기준금리,"미국 증시, 12월 금리인상 기대 '상승'…다우 0.58% 올라"
419f80dae0d4,defensive,수출입동향,1월 수출 11% 증가…국내 경기는 여전히 ‘주름살’
d7127af92acd,neutral,물가_인상,한은 기준금리 0.75%로 인상…성장전망치 4% 유지
89e1be2a521c,neutral,고용동향,"백운규 ""누진제 폐지하면 1천400만가구 전기요금 올라""(종합)"
f70b550d3258,alarmist,부동산가격,'부동산 전쟁'…지방선거 최대 변수 되나
51b8c5b276c4,alarmist,부동산_대출,가계 빚 1700조 시대...'빚투''영끌' 열풍에 증가 속도 불붙어
144ef0041082,pessimistic,가계부채,가계부채 질 악화…2금융권 대출 급증
359cc4e0018f,neutral,부동산가격,"경기도, 법인·외국인 대상 '토지취득 허가구역' 지정 추진(종합)"
0f260fb80f60,alarmist,국채_금리,1월 19일 미국증시 시황정리...美 국채금리 급등
20ea8e4c1d3c,optimistic,경상수지,"5월 경상수지 흑자, 8개월만에 최대"
efd77fd40362,neutral,물가_인상,"옐런 미 연준 의장, 금리인상 시사했지만 시점은 안밝혀"
00cd273bac45,alarmist,반도체_수출,"수출 증가세 '빨간불'…1∼20일 수출, 연휴 영향에 3.9%↓"
90d384e70858,optimistic,반도체_수출,지난달 수출 11.4% 증가…11개월 연속 플러스
02666c959edd,neutral,기준금리,전액 보증 받았는데…中企 대출금리 제각각
fbf0a362ae1f,pessimistic,물가_인상,버거킹 와퍼 가격 100원 인상···‘야금야금’ 오르는 외식물가
4062231ea483,neutral,부동산_대출,"주택담보대출 심사 강화, 부동산 시장에 새로운 투자처 ‘눈길’"
cf38d9b534c0,optimistic,기준금리,"한은, 연 2.75%로 금리 인하…다시 2%대 진입"
79333a3a100a,neutral,반도체_수출,"""대만, 대러제재 동참…반도체 등 수출금지할 듯"""
871e0a92d1c1,alarmist,경기침체,"소상공인 61% 거리두기 '3단계' 격상 우려...""이미 벼랑끝으로 내몰린 상황"""
d54f3e8b55f6,comparative,부동산가격,서울 강남권 내리고 수도권은 상승세
ecc924825c79,neutral,기준금리,기준금리 8개월째 1.25% 유지…불확실성ㆍ가계빚탓
6f3588bfebbf,defensive,국채_금리,"""약간의 인플레는 보약""… 미국 국채금리 급등에도 '용수철 장세' 연출"
ef9e38d87ead,alarmist,GDP_성장률,‘유럽의 병자’ 전락한 독일…“닮은꼴 한국에 시사하는 바 커”
20929c02743c,neutral,경기침체,<프로축구> 인천 김도훈 감독 사임…이기형 코치 '사령탑 대행'
2f440074d7af,optimistic,환율_달러,"한은 ""달러 유동성 풍부…CDS 프리미엄 안정적 수준"""
85cc92faf0b5,optimistic,경상수지,11월 경상수지 71억달러…19개월 연속 흑자
cb5f64910b3a,optimistic,경상수지,7월 경상수지 107억달러 흑자…반도체·자동차 수출 호조에 역대 7월 중 최대
adc24f4b21dc,pessimistic,기준금리,금리 오르는데… 힘 못쓰는 뱅크론펀드
c742f77fb652,neutral,환율_달러,"원·달러 환율, 전날 대비 5원15전 내린 1,119원85전 마감"
6e0e79ca1f26,alarmist,부동산가격,'부동산 가격 급등'에 보금자리론 연말까지 사실상 중단
c46f610c9f78,optimistic,최저임금,"‘상생’ 이랜드리테일, 추석 맞아 협력사 납품대금 1000억 조기지급"
4608ae03611b,alarmist,국채_금리,"툭하면 금융발작…국채금리 11년來 최고, 환율 또 연고점"
abd8457bbc4f,optimistic,경상수지,반도체 수출 활황에…6월 경상수지 사상 최대 142.7억 달러 흑자
f9864e0b1b11,neutral,경상수지,달러 번 만큼 그대로 나갔다
1dce3fd71f8b,pessimistic,국채_금리,'유로존 맏형' 독일마저…마이너스금리 국채 발행
36df13c1f8b6,neutral,부동산_대출,금감원 '무늬만 사업자대출' 차단…빅테크 'IT리스크' 현장검사(종합)
e0f479948e39,alarmist,가계부채,"이주열 ""GDP 대비 가계부채 총량 분명히 문제""(종합)"
08ab48881ba2,optimistic,소비자물가,7월 소비자물가 상승률 0.7%…10개월 만에 최저
9c4696868ab1,alarmist,물가_인상,"10년 만에 3% 물가 전망한 한은, 금리 인상 페달 계속 밟는다"
52cb7073cc1b,alarmist,환율_달러,원·달러 환율 한때 1500원 돌파…금융위기 이후 17년만
c478734e3804,neutral,반도체_수출,"중국, 미국 틱톡인수 막판에 '수출규제' 재뿌리기"
6032d597f600,alarmist,고용동향,文대통령 “고용상황 매우 심각…범부처적 총력체계로 대응하라”
dbe5642f5ecc,pessimistic,수출입동향,중국 11월 소비⋅수출입⋅생산 모두 부진
195a1525b3b1,alarmist,국채_금리,금융시장 뒤흔든 ‘상호관세 불법 판결’…국채금리 급등하고 뉴욕증시 하락
3d16ccdb5bc5,neutral,고용동향,"홍남기, ""16.5조 규모 SOC 사업 하반기 신속 집행"""
cb75050ef255,pessimistic,최저임금,"이주열 총재 “최저임금 인상, 고용에 부정적 영향”"
fd003c5bbcc8,neutral,환율_달러,코로나19 변곡점마다 환율이 가장 먼저 움직였다
db6e7eb43f38,alarmist,기준금리,"유가 급등에 인플레 공포 엄습 … 다이먼 ""장기전땐 물가 위험 심각해질 것"""
6e901688483d,neutral,부동산가격,李 지지율 6주만에 '하락'...서울·영남권서 내려
cea447054d2e,neutral,경기침체,"스페인 총리, '월 130만원' 최저임금 즉각 인상 약속"
e10037a6dc91,optimistic,고용동향,지난달 취업자 29만 9천명 증가…18개월만에 최대
bf6cc8afdf29,neutral,부동산_대출,"다주택자 규제지역 내 주택담보대출, LTV 30%까지 가능"
be19acf3be1b,alarmist,물가_인상,"“여보, 상추는 눈치껏 반씩 뜯어 먹자”...쌈채소 폭등에 밥상물가 비상"
d003628accc5,neutral,환율_달러,"원·달러 환율, 전날 대비 5.9원 오른 1,14.5원 출발"
535d2d28618c,optimistic,반도체_수출,수출 회복세 네 달째 확대…4년 만에 두 자릿수 증가
36c11d80a705,alarmist,가계부채,"'가계부채 주범' 지목된 50년 만기 주담대, 한달새 2조원 급증"
fdb002d5458c,optimistic,경상수지,6월 경상수지 63억8천만 달러 흑자…두 달 연속 흑자 기록
a8eeae1c52e8,neutral,물가_인상,"연준, 금리인상은 언제?...'트럼프 예산안'에 달렸다"
c4722f6bce48,neutral,가계부채,가계부채 위기 대응을 위한 개인 채무조정 제도개선 방안 토론회
a478be8a2679,neutral,최저임금,"“영국, 경제적 불평등 완화 위해 최저임금 인상·강한 노조 필요”"
9503abd08c0b,optimistic,국채_금리,국고채 금리 일제히 하락…연휴 美 금리 하락분 반영(종합)
2939fb6aec8e,pessimistic,가계부채,"DSR 2019년 본격화…""퇴직 직전 목돈대출 힘들다"""
d155b7346553,pessimistic,경상수지,역대 최장 49개월… 경상수지 씁쓸한 흑자
9de47dd10d43,pessimistic,GDP_성장률,"무디스, 올해 한국 성장률 전망치 2.1%→2.0% 하향"
afeb66be99b9,optimistic,경상수지,반도체 훈풍에 경상수지 1230억달러 흑자
d0056a2766bb,alarmist,가계부채,"한국금융연구원 “저금리 장기화, 주택가격 상승·가계부채 증가 위험”"
f903d34539e8,neutral,경기침체,AI 생활지원사 사업 추진…스마트 돌봄 실현
e109a33e937c,neutral,물가_인상,"흰우유 가격 오른다…서울우유, 10월부터 출고가 3% 인상(종합)"
a482b4cedc12,pessimistic,GDP_성장률,현대硏 “올해 1~7월처럼 對中 수출 줄면 성장률 1.2%P 하락”
78fc834927b2,neutral,최저임금,“배달 라이더도 최저임금·퇴직금 보장” 노동부 입법 추진
21bead083463,neutral,부동산_대출,"NH농협은행, 해외법인 첫 인수…농협파이낸스캄보디아 출범"
4f0b1171e005,neutral,부동산_대출,9월 주택담보대출 소폭 늘고 부동산임대업 대출도 증가
7a10cc14dd23,alarmist,국채_금리,"3년 만기 국채금리, 3년 9개월 만에 연 2.3% 돌파(종합)"
b3e884db0ee8,pessimistic,최저임금,290원 오를 최저임금에…노동자·자영업자 나란히 한숨 왜?
aaa44fd7f434,alarmist,반도체_수출,"""대미 반도체 수출 6% 감소"" 전망도…'관세 폭탄'에 촉각"
87633380e765,neutral,가계부채,'평균→취약계층' 가계부채대책 중심이동…지원책 쏟아진다
